Año,Cód. Institución,Nombre Institución,Tipo Institución,Clasificación1,Clasificación2,Clasificación3,Clasificación4,Clasificación5,Clasificación6,Comuna donde se imparte la carrera o programa,Nombre Region,Cód. Carrera,Carrera Genérica,Nombre Programa,Horario,Tipo Programa,Area Conocimiento,Tipo Carrera,IngresoDirecto,Año Inicio Actividades,Nombre del Campus,Duración (en semestres),Título,Grado Académico,Promedio Puntaje (promedio matemáticas y lenguaje),Puntaje de corte (primer seleccionado),Puntaje de corte (promedio de la carrera),Puntaje de corte (último seleccionado),Promedio Puntaje NEM,Promedio Puntaje Ranking,Nº Alumnos Ingreso Via PSU o PDT,Nº Alumnos Ingreso Otra Via,Valor de matrícula,Valor de arancel,Valor del Título,Tipo Moneda,Vacantes,Matrícula primer año hombres,Matrícula primer año mujeres,Matrícula primer año extranjeros,Matrícula Primer Año,Matrícula total hombres,Matrícula total mujeres,Matrícula total extranjeros,Matrícula Total
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,47765,Administración pública y similares,Administración Pública,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,2022,San Joaquín,10.0,Administrador Público,Licenciado en Gestión y Políticas Públicas,714.0,892.0,760.0,709.0,837.0,879.0,59.0,8.0,167500.0,5846000.0,0.0,Pesos,60.0,31.0,36.0,2.0,67,55.0,67.0,2.0,122
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,1178,Ingeniería Comercial,Ingeniería Comercial,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1924,San Joaquín,10.0,Ingeniero Comercial,Licenciado,903.0,969.0,888.0,852.0,911.0,927.0,413.0,54.0,167500.0,7962000.0,0.0,Pesos,418.0,284.0,183.0,7.0,467,1396.0,1096.0,33.0,2492
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,1265,Agronomía,Agronomía e Ingeniería Forestal,Diurno,Programa Regular,"Agricultura, Silvicultura, Pesca y Veterinaria",Profesional con Licenciatura,Ingreso Directo,1904,San Joaquín,10.0,Ingeniero Agrónomo - Forestal,Licenciado en Ciencias de la Agricultura y los Recursos Naturales,728.0,953.0,759.0,670.0,810.0,832.0,208.0,13.0,167500.0,6806000.0,0.0,Pesos,210.0,134.0,87.0,2.0,221,538.0,430.0,7.0,968
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,15662,Biología Marina y similares,Biología Marina,Diurno,Programa Regular,"Agricultura, Silvicultura, Pesca y Veterinaria",Profesional con Licenciatura,Ingreso Directo,2008,Casa Central,10.0,Biólogo Marino,Licenciado en Biología Marina,784.0,941.0,788.0,732.0,864.0,888.0,29.0,7.0,167500.0,6328000.0,0.0,Pesos,30.0,16.0,20.0,3.0,36,66.0,108.0,5.0,174
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,43218,Medicina Veterinaria,Medicina Veterinaria,Diurno,Programa Regular,"Agricultura, Silvicultura, Pesca y Veterinaria",Profesional con Licenciatura,Ingreso Directo,2020,San Joaquín,12.0,Médico Veterinario,Licenciado en Ciencias Veterinarias,824.0,928.0,847.0,808.0,912.0,942.0,79.0,14.0,167500.0,6806000.0,0.0,Pesos,80.0,22.0,71.0,0.0,93,75.0,270.0,6.0,345
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Providencia,Región Metropolitana,1203,Actuación y similares,Actuación,Diurno,Programa Regular,Arte y Arquitectura,Profesional con Licenciatura,Ingreso Directo,1943,Oriente,8.0,Actor,Licenciado en Actuación,760.0,913.0,851.0,803.0,894.0,923.0,44.0,7.0,167500.0,5416000.0,0.0,Pesos,45.0,17.0,34.0,0.0,51,81.0,168.0,5.0,249
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Providencia,Región Metropolitana,1170,Arquitectura,Arquitectura,Diurno,Programa Regular,Arte y Arquitectura,Profesional con Licenciatura,Ingreso Directo,1894,Lo Contador,12.0,Arquitecto,Licenciado en Arquitectura,867.0,958.0,882.0,844.0,914.0,937.0,138.0,39.0,167500.0,7660000.0,0.0,Pesos,66.0,70.0,107.0,3.0,177,364.0,520.0,18.0,884
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Providencia,Región Metropolitana,40788,"Composición, interpretación musical y similares",Licenciatura en Interpretación Musical,Diurno,Programa Regular,Arte y Arquitectura,Profesional con Licenciatura,Ingreso Directo,2019,Oriente,12.0,Intérprete Musical,Licenciado en Interpretación Musical,691.0,871.0,797.0,684.0,841.0,877.0,21.0,19.0,167500.0,5402000.0,0.0,Pesos,15.0,23.0,17.0,2.0,40,105.0,79.0,4.0,184
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Providencia,Región Metropolitana,1173,Diseño,Diseño,Diurno,Programa Regular,Arte y Arquitectura,Profesional con Licenciatura,Ingreso Directo,1976,Lo Contador,9.0,Diseñador,Licenciado en Diseño,787.0,950.0,833.0,786.0,887.0,911.0,176.0,27.0,167500.0,6806000.0,0.0,Pesos,90.0,27.0,176.0,5.0,203,151.0,874.0,23.0,1025
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,1174,Bioquímica,Bioquímica,Diurno,Programa Regular,Ciencias,Profesional con Licenciatura,Ingreso Directo,1970,Casa Central,10.0,Bioquímico,Licenciado en Bioquímica,877.0,951.0,898.0,865.0,941.0,965.0,38.0,11.0,167500.0,6328000.0,0.0,Pesos,40.0,16.0,33.0,1.0,49,112.0,165.0,8.0,277
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,10720,Química y carreras similares,Química,Diurno,Programa Regular,Ciencias,Profesional con Licenciatura,Ingreso Directo,1955,San Joaquín,10.0,Químico,Licenciado en Química,791.0,967.0,816.0,747.0,875.0,905.0,34.0,2.0,167500.0,5416000.0,0.0,Pesos,35.0,19.0,17.0,2.0,36,98.0,86.0,2.0,184
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,1229,Ciencias Políticas y similares,Licenciatura en Ciencias Políticas,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,1995,San Joaquín,10.0,Cientista Político,Licenciado en Ciencias Políticas,820.0,959.0,872.0,832.0,923.0,954.0,39.0,13.0,167500.0,6064000.0,0.0,Pesos,35.0,22.0,30.0,4.0,52,94.0,141.0,13.0,235
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,1188,Periodismo y similares,"Periodismo, Dirección Audiovisual, Publicidad",Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,1961,Casa Central,9.0,"Periodista, Director Audiovisual o Publicista",Licenciado en Comunicación Social,795.0,961.0,849.0,808.0,902.0,933.0,129.0,27.0,167500.0,6806000.0,0.0,Pesos,125.0,57.0,99.0,3.0,156,196.0,387.0,13.0,583
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,1179,Psicología,Psicología,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,1959,San Joaquín,10.0,Psicólogo,Licenciado en Psicología,891.0,995.0,903.0,874.0,937.0,955.0,119.0,41.0,167500.0,6990000.0,0.0,Pesos,120.0,44.0,116.0,4.0,160,214.0,664.0,20.0,878
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,1181,Sociología,Sociología,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,1959,San Joaquín,10.0,Sociólogo,Licenciado en Sociología,737.0,946.0,784.0,718.0,825.0,851.0,73.0,6.0,167500.0,6328000.0,0.0,Pesos,75.0,34.0,45.0,2.0,79,168.0,222.0,5.0,390
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,1180,"Trabajo Social, Servicio Social, Planificación Social y similares",Trabajo Social,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,1929,San Joaquín,9.0,Asistente Social,Licenciado en Trabajo Social,657.0,897.0,754.0,704.0,839.0,884.0,67.0,14.0,167500.0,5416000.0,0.0,Pesos,70.0,11.0,70.0,2.0,81,56.0,342.0,9.0,398
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,1183,Derecho,Derecho,Diurno,Programa Regular,Derecho,Profesional con Licenciatura,Ingreso Directo,1888,Casa Central,10.0,Abogado,Licenciado en Derecho,842.0,963.0,886.0,849.0,923.0,945.0,322.0,39.0,167500.0,6990000.0,0.0,Pesos,325.0,185.0,176.0,5.0,361,968.0,1006.0,21.0,1974
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,49807,Educación Diferencial,Pedagogía en Educación Especial,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2023,San Joaquín,10.0,Profesor (a) de Educación Especial,Licenciado (a) en Educación,676.0,863.0,723.0,675.0,813.0,856.0,43.0,1.0,167500.0,5416000.0,0.0,Pesos,40.0,2.0,42.0,0.0,44,2.0,43.0,0.0,45
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,1185,Educación Parvularia,Educación de Párvulos,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1972,San Joaquín,8.0,Educador de Párvulos,Licenciado en Educación,635.0,938.0,726.0,664.0,816.0,851.0,110.0,11.0,167500.0,5416000.0,0.0,Pesos,80.0,0.0,121.0,2.0,121,1.0,362.0,4.0,363
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Villarrica,Región de La Araucanía,26578,Educación Parvularia,Pedagogía en Educación Parvularia,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2013,P. Paul Wevering W.,8.0,Educador de Párvulos,Licenciado en Educación,549.0,800.0,636.0,488.0,707.0,750.0,28.0,4.0,167500.0,3426000.0,0.0,Pesos,35.0,0.0,32.0,0.0,32,0.0,104.0,0.0,104
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,10638,Pedagogía Básica y menciones,Pedagogía en Educación General Básica,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1970,San Joaquín,8.0,Profesor de Educación General Básica,Licenciado en Educación,649.0,970.0,700.0,558.0,754.0,782.0,213.0,6.0,167500.0,5416000.0,0.0,Pesos,150.0,27.0,192.0,0.0,219,64.0,647.0,4.0,711
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Villarrica,Región de La Araucanía,1228,Pedagogía Básica y menciones,Pedagogía en Educación General Básica,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1963,P. Paul Wevering W.,9.0,Profesor de Educación General Básica,Licenciado en Educación,594.0,826.0,667.0,504.0,724.0,765.0,36.0,3.0,167500.0,3426000.0,0.0,Pesos,35.0,8.0,31.0,0.0,39,41.0,99.0,0.0,140
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,26575,"Pedagogía en Biología, Química y similares",Pedagogía de Educación Media en Ciencias Naturales y Biología,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2013,San Joaquín,8.0,Profesor de Educación Media Ciencias Naturales y Biología,Licenciado en Educación,727.0,917.0,756.0,656.0,836.0,873.0,21.0,2.0,167500.0,5416000.0,0.0,Pesos,25.0,9.0,14.0,0.0,23,32.0,64.0,0.0,96
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,26574,"Pedagogía en Biología, Química y similares",Pedagogía de Educación Media en Química,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2012,San Joaquín,8.0,Profesor de Educación Media en Química,Licenciado en Educación,673.0,938.0,707.0,478.0,774.0,801.0,17.0,2.0,167500.0,5416000.0,0.0,Pesos,20.0,8.0,11.0,0.0,19,22.0,36.0,1.0,58
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,43217,Pedagogía en Educación Física y similares,Pedagogía en Educación Física y Salud para Educación Básica y Media,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2020,San Joaquín,10.0,Profesor en Educación Física y Salud para Educación Básica y Media,Licenciado en Educación,677.0,958.0,745.0,682.0,829.0,869.0,75.0,11.0,167500.0,5416000.0,0.0,Pesos,60.0,48.0,38.0,1.0,86,127.0,100.0,4.0,227
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,26577,Pedagogía en Física,Pedagogía de Educación Media en Física,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2013,San Joaquín,8.0,Profesor de Educación Media en Física,Licenciado en Educación,770.0,853.0,753.0,631.0,763.0,780.0,11.0,1.0,167500.0,5416000.0,0.0,Pesos,10.0,6.0,6.0,0.0,12,17.0,15.0,0.0,32
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,38685,Pedagogía en Inglés y similares,Pedagogía en Inglés para Educación Básica y Media,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2018,San Joaquín,10.0,Profesor de Inglés para Educación Básica y Media,Licenciado en Educación,764.0,927.0,813.0,776.0,877.0,919.0,46.0,4.0,167500.0,5416000.0,0.0,Pesos,50.0,9.0,41.0,1.0,50,53.0,176.0,3.0,229
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,26576,Pedagogía en Matemáticas,Pedagogía de Educación Media en Matemática,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2013,San Joaquín,8.0,Profesor de Educación Media en Matemática,Licenciado en Educación,843.0,956.0,841.0,782.0,872.0,910.0,41.0,8.0,167500.0,5416000.0,0.0,Pesos,40.0,25.0,24.0,1.0,49,95.0,92.0,4.0,187
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,1207,Geografía,Licenciatura en Geografía,Diurno,Programa Regular,Humanidades,Profesional con Licenciatura,Ingreso Directo,1970,San Joaquín,10.0,Geógrafo,Licenciado en Geografía,704.0,894.0,739.0,615.0,793.0,825.0,64.0,3.0,167500.0,4766000.0,0.0,Pesos,50.0,37.0,30.0,0.0,67,134.0,114.0,1.0,248
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,1202,Enfermería,Enfermería,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,1950,San Joaquín,10.0,Enfermero(a),Licenciado en Enfermería,818.0,919.0,846.0,819.0,913.0,952.0,117.0,19.0,167500.0,5632000.0,0.0,Pesos,117.0,15.0,121.0,2.0,136,69.0,568.0,6.0,637
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,26573,Fonoaudiología,Fonoaudiología,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2013,San Joaquín,10.0,Fonoaudiólogo,Licenciado en Fonoaudiología,661.0,926.0,732.0,677.0,865.0,914.0,61.0,9.0,167500.0,5632000.0,0.0,Pesos,60.0,4.0,66.0,2.0,70,18.0,296.0,5.0,314
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,23779,Kinesiología,Kinesiología,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2012,San Joaquín,10.0,Kinesiólogo,Licenciado en Kinesiología,816.0,935.0,832.0,792.0,894.0,922.0,72.0,28.0,167500.0,6158000.0,0.0,Pesos,75.0,45.0,55.0,2.0,100,180.0,290.0,6.0,470
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,35796,Medicina,Medicina,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2015,Casa Central,12.0,Médico Cirujano,Licenciado en Medicina,961.0,983.0,955.0,945.0,979.0,994.0,78.0,20.0,167500.0,8954000.0,0.0,Pesos,82.0,40.0,58.0,2.0,98,380.0,374.0,15.0,754
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,23987,Nutrición y Dietética,Nutrición y Dietética,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2012,San Joaquín,10.0,Nutricionista,Licenciado en Nutrición y Dietética,757.0,913.0,801.0,758.0,894.0,937.0,61.0,16.0,167500.0,5386000.0,0.0,Pesos,60.0,14.0,63.0,5.0,77,38.0,303.0,19.0,341
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Santiago,Región Metropolitana,16223,Odontología,Odontología,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2009,Casa Central,12.0,Cirujano Dentista,Licenciado en Odontología,835.0,908.0,864.0,845.0,928.0,957.0,59.0,16.0,167500.0,8954000.0,0.0,Pesos,60.0,22.0,53.0,1.0,75,127.0,323.0,12.0,450
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,1201,Química y Farmacia,Química y Farmacia,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,1987,San Joaquín,10.0,Químico Farmacéutico,Licenciado en Química y Farmacia,860.0,955.0,882.0,849.0,930.0,969.0,73.0,27.0,167500.0,5416000.0,0.0,Pesos,70.0,38.0,62.0,1.0,100,200.0,296.0,7.0,496
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,45961,Terapia Ocupacional,Terapia Ocupacional,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2021,San Joaquín,10.0,Terapeuta Ocupacional,Licenciado en Ciencia de la Ocupación,753.0,937.0,787.0,719.0,880.0,912.0,68.0,13.0,167500.0,6274000.0,0.0,Pesos,70.0,6.0,75.0,0.0,81,10.0,213.0,3.0,223
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,1193,Construcción Civil,Construcción Civil,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1950,San Joaquín,10.0,Constructor Civil,Licenciado en Construcción,685.0,905.0,722.0,645.0,790.0,819.0,205.0,9.0,167500.0,6806000.0,0.0,Pesos,205.0,154.0,60.0,12.0,214,797.0,258.0,19.0,1055
2023,1002,PONTIFICIA U. CATÓLICA DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Macul,Región Metropolitana,49805,Ingeniería Ambiental,Ingeniería en Recursos Naturales,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2023,San Joaquín,10.0,Ingeniero (a) en Recursos Naturales,Licenciado (a) en Ingeniería en Recursos Naturales,771.0,948.0,782.0,696.0,888.0,915.0,81.0,3.0,167500.0,6806000.0,0.0,Pesos,80.0,30.0,54.0,3.0,84,30.0,54.0,3.0,84
